NOMEDEP;DE;DISTR;MUN;TIPOESC;COD_ESC;NOMESC;DS_PAIS;Nº ALUNOS
MUNICIPAL;AMERICANA;NOVA ODESSA;NOVA ODESSA;0;399243;SIMAO WELSH PREFEITO EMEFEI;Venezuela;2
MUNICIPAL;AMERICANA;NOVA ODESSA;NOVA ODESSA;0;560716;JOSE MARIO DE MORAES PROF CEI;Venezuela;1
MUNICIPAL;AMERICANA;SANTA BARBARA D'OESTE;SANTA BARBARA D'OESTE;0;4478;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL PROFESSORA RITA DE CASSIA TOLEDO MELLO SALVINO ALVES;Bolívia;1
MUNICIPAL;AMERICANA;SANTA BARBARA D'OESTE;SANTA BARBARA D'OESTE;0;4481;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL PROFESSORA AUREA NADIR MARTINELLI;Bolívia;1
MUNICIPAL;AMERICANA;SANTA BARBARA D'OESTE;SANTA BARBARA D'OESTE;0;5947;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL PROFESSORA NEUZA CARLETO;Venezuela;1
MUNICIPAL;AMERICANA;SANTA BARBARA D'OESTE;SANTA BARBARA D'OESTE;0;58580;LUZIA APARECIDA DA ROCHA PROFA EMEI;Bolívia;2
MUNICIPAL;AMERICANA;SANTA BARBARA D'OESTE;SANTA BARBARA D'OESTE;0;73374;MARIA ARAUJO DONA EMEI;Chile;1
MUNICIPAL;AMERICANA;SANTA BARBARA D'OESTE;SANTA BARBARA D'OESTE;0;73428;MARIA REGINA BARBOSA CARPIM PROFA EMEFEI;Bolívia;3
MUNICIPAL;AMERICANA;SANTA BARBARA D'OESTE;SANTA BARBARA D'OESTE;0;73428;MARIA REGINA BARBOSA CARPIM PROFA EMEFEI;Venezuela;1
MUNICIPAL;AMERICANA;SANTA BARBARA D'OESTE;SANTA BARBARA D'OESTE;0;73436;ROTARY EMEI;Bolívia;1
MUNICIPAL;AMERICANA;SANTA BARBARA D'OESTE;SANTA BARBARA D'OESTE;0;73441;VILMA MALUF MANTOVANI PROFESSORA EMEI;Chile;1
MUNICIPAL;AMERICANA;SANTA BARBARA D'OESTE;SANTA BARBARA D'OESTE;0;73441;VILMA MALUF MANTOVANI PROFESSORA EMEI;Haiti;1
MUNICIPAL;AMERICANA;SANTA BARBARA D'OESTE;SANTA BARBARA D'OESTE;0;73490;EUVALDO DE QUEIROZ DIAS DR AREA DE DESENVOLVIMENTO INFANTIL;Haiti;3
MUNICIPAL;AMERICANA;SANTA BARBARA D'OESTE;SANTA BARBARA D'OESTE;0;73507;ANTONIO MOLLON EMEI;Haiti;1
MUNICIPAL;AMERICANA;SANTA BARBARA D'OESTE;SANTA BARBARA D'OESTE;0;201900;IRAIDES FERREIRA LOURENCO PROFESSORA EMEFEI;Bolívia;1
MUNICIPAL;AMERICANA;SANTA BARBARA D'OESTE;SANTA BARBARA D'OESTE;0;201900;IRAIDES FERREIRA LOURENCO PROFESSORA EMEFEI;Bósnia-Herzegovina;1
MUNICIPAL;AMERICANA;SANTA BARBARA D'OESTE;SANTA BARBARA D'OESTE;0;201900;IRAIDES FERREIRA LOURENCO PROFESSORA EMEFEI;Haiti;1
MUNICIPAL;AMERICANA;SANTA BARBARA D'OESTE;SANTA BARBARA D'OESTE;0;209442;VERA LUCIA BARBOSA DE LIMA JULIATO EMEI;Angola;1
MUNICIPAL;AMERICANA;SANTA BARBARA D'OESTE;SANTA BARBARA D'OESTE;0;209442;VERA LUCIA BARBOSA DE LIMA JULIATO EMEI;Bolívia;1
MUNICIPAL;AMERICANA;SANTA BARBARA D'OESTE;SANTA BARBARA D'OESTE;0;209612;ANALIA DE LUCCA FURLAN EMEFEI;Argentina;1
MUNICIPAL;AMERICANA;SANTA BARBARA D'OESTE;SANTA BARBARA D'OESTE;0;228084;MARIA AUGUSTA CANTO CAMARGO BILIA PROFESSORA EMEFEI;Paraguai;1
MUNICIPAL;AMERICANA;SANTA BARBARA D'OESTE;SANTA BARBARA D'OESTE;0;245938;GESSI TEREZINHA BUSCHINELLI CARNEIRO PROFESSORA EMEFEI;Paraguai;1
MUNICIPAL;AMERICANA;SANTA BARBARA D'OESTE;SANTA BARBARA D'OESTE;0;270064;PURIFICACION SANCHES FONSECA PROFESSORA EMEFEI DONA PURA;Bolívia;1
MUNICIPAL;AMERICANA;SANTA BARBARA D'OESTE;SANTA BARBARA D'OESTE;0;270088;AUGUSTO SCOMPARIN PROFESSOR EMEFEI;Bolívia;1
MUNICIPAL;AMERICANA;SANTA BARBARA D'OESTE;SANTA BARBARA D'OESTE;0;275876;ANTONIA DAGMAR DE ALMEIDA ROSOLEN PROFESSORA EMEFEI;Argentina;2
MUNICIPAL;AMERICANA;SANTA BARBARA D'OESTE;SANTA BARBARA D'OESTE;0;275876;ANTONIA DAGMAR DE ALMEIDA ROSOLEN PROFESSORA EMEFEI;Bolívia;3
MUNICIPAL;AMERICANA;SANTA BARBARA D'OESTE;SANTA BARBARA D'OESTE;0;299236;CARMELINA PELLEGRINO CERVONE CENTRO INTEG DE EDUC PUBLICA;Haiti;7
MUNICIPAL;AMERICANA;SANTA BARBARA D'OESTE;SANTA BARBARA D'OESTE;0;299236;CARMELINA PELLEGRINO CERVONE CENTRO INTEG DE EDUC PUBLICA;Vaticano;1
MUNICIPAL;AMERICANA;SANTA BARBARA D'OESTE;SANTA BARBARA D'OESTE;0;299236;CARMELINA PELLEGRINO CERVONE CENTRO INTEG DE EDUC PUBLICA;Venezuela;2
MUNICIPAL;AMERICANA;SANTA BARBARA D'OESTE;SANTA BARBARA D'OESTE;0;356487;VICTORIO FREGUGLIA PADRE CENTRO INTEGRADO DE EDUC PUBLICA;Bolívia;2
MUNICIPAL;AMERICANA;SANTA BARBARA D'OESTE;SANTA BARBARA D'OESTE;0;368246;THEREZINHA DE CASTRO PACHECO SBRAVATTI PROFESSORA CIEP;Bolívia;1
MUNICIPAL;AMERICANA;SANTA BARBARA D'OESTE;SANTA BARBARA D'OESTE;0;368246;THEREZINHA DE CASTRO PACHECO SBRAVATTI PROFESSORA CIEP;Portugal;1
MUNICIPAL;AMERICANA;SANTA BARBARA D'OESTE;SANTA BARBARA D'OESTE;0;564977;EDUARDO KOAIK DOM CENTRO INTEG DE ED PUBLICA;Haiti;1
MUNICIPAL;ANDRADINA;ANDRADINA;ANDRADINA;0;64889;EULALIA MATOS OLIVEIRA EMEI;Japão;1
MUNICIPAL;ANDRADINA;ANDRADINA;ANDRADINA;0;200888;MARIA VERA QUENTAL TAMAI PROFESSORA EMEI;Paraguai;1
MUNICIPAL;ANDRADINA;ANDRADINA;ANDRADINA;0;218558;ANNA MARIA MARINHO NUNES PROFESSORA EMEF;Egipto;1
MUNICIPAL;ANDRADINA;ANDRADINA;ANDRADINA;0;249531;MARIA VERA QUENTAL TAMAI PROFESSORA EMEBI;Japão;1
MUNICIPAL;ANDRADINA;ANDRADINA;ANDRADINA;0;249531;MARIA VERA QUENTAL TAMAI PROFESSORA EMEBI;Paraguai;1
MUNICIPAL;ANDRADINA;ANDRADINA;ANDRADINA;0;249543;ZORAIDE DE CARVALHO OLIVEIRA PROFESSORA EMEF;Cuba;1
MUNICIPAL;ANDRADINA;ANDRADINA;ANDRADINA;0;249543;ZORAIDE DE CARVALHO OLIVEIRA PROFESSORA EMEF;Egipto;1
MUNICIPAL;ANDRADINA;CASTILHO;CASTILHO;36;217335;MARIA DAURIA SILVA OLIVEIRA PROFESSORA EMEIEF;Paraguai;1
MUNICIPAL;ANDRADINA;ILHA SOLTEIRA;ILHA SOLTEIRA;0;50684;PAULO FREIRE EMEF;Portugal;1
MUNICIPAL;ANDRADINA;ILHA SOLTEIRA;ILHA SOLTEIRA;0;207573;LUCIA MARIA DONATO GARCIA EMEF;Portugal;1
MUNICIPAL;ANDRADINA;ILHA SOLTEIRA;ILHA SOLTEIRA;0;207585;APARECIDA BENEDITA BRITO DA SILVA PROFESSORA EMEF;Japão;1
MUNICIPAL;ANDRADINA;ILHA SOLTEIRA;ILHA SOLTEIRA;0;211849;SORRISO DE CRIANCA CENTRO DE EDUCACAO INFANTIL;Cuba;1
MUNICIPAL;ANDRADINA;ITAPURA;ITAPURA;0;278415;BENEDITO LOURIVAL JERONYMO EMEF;Espanha;1
MUNICIPAL;ANDRADINA;SUD MENNUCCI;SUD MENNUCCI;0;273569;VICTOR PADILHA PROFESSOR EMEF;Japão;1
MUNICIPAL;ANDRADINA;SUD MENNUCCI;SUD MENNUCCI;0;273569;VICTOR PADILHA PROFESSOR EMEF;Portugal;2
MUNICIPAL;APIAI;GUAPIARA;GUAPIARA;0;57496;NOEL DE FREITAS GOMES DR EMEF;China;1
MUNICIPAL;APIAI;GUAPIARA;GUAPIARA;0;57496;NOEL DE FREITAS GOMES DR EMEF;Japão;1
MUNICIPAL;APIAI;RIBEIRAO BRANCO;RIBEIRAO BRANCO;0;80202;HONORATO FERREIRA DA SILVA EMEF;Venezuela;6
MUNICIPAL;APIAI;RIBEIRAO BRANCO;RIBEIRAO BRANCO;0;227109;JOAO NIVALDO DE MORAIS PROF EMEF;Japão;1
MUNICIPAL;ARACATUBA;ARACATUBA;ARACATUBA;0;65109;FAUSTINA MAXIMINIANO DO AMARAL EMEB;Venezuela;1
MUNICIPAL;ARACATUBA;ARACATUBA;ARACATUBA;0;93397;MARIANA ZANCHETA VENTUROLLI PROFESSORA EMEB;Colômbia;1
MUNICIPAL;ARACATUBA;ARACATUBA;ARACATUBA;0;97561;MARIAZINHA SANCHES DE OLIVEIRA COSTA MILOCH EMEB;Espanha;1
MUNICIPAL;ARACATUBA;ARACATUBA;ARACATUBA;0;202526;ERMELINDA GERALDA DA SILVA SOGA EMEB;Venezuela;1
MUNICIPAL;ARACATUBA;ARACATUBA;ARACATUBA;0;202551;NORMA GAZONI MARTINS PROFESSORA EMEB;Paraguai;1
MUNICIPAL;ARACATUBA;ARACATUBA;ARACATUBA;0;202551;NORMA GAZONI MARTINS PROFESSORA EMEB;Venezuela;1
MUNICIPAL;ARACATUBA;ARACATUBA;ARACATUBA;0;239926;ANNA DOS SANTOS DE BARROS PROFESSORA EMEB;Venezuela;2
MUNICIPAL;ARACATUBA;ARACATUBA;ARACATUBA;0;239938;DARCY FONTANELLI PROFESSOR EMEB;Japão;1
MUNICIPAL;ARACATUBA;ARACATUBA;ARACATUBA;0;239951;FRANCISCA DE ARRUDA FERNANDES EMEB;Colômbia;2
MUNICIPAL;ARACATUBA;ARACATUBA;ARACATUBA;0;239975;JOSE MACHADO NETO PROFESSOR EMEB;Bolívia;1
MUNICIPAL;ARACATUBA;ARACATUBA;ARACATUBA;0;239987;LAURO BITTENCOURT PROFESSOR EMEB;Portugal;1
MUNICIPAL;ARACATUBA;ARACATUBA;ARACATUBA;0;240000;LEDA APARECIDA LIMA MARTINS PROFESSORA EMEB;Portugal;1
MUNICIPAL;ARACATUBA;ARACATUBA;ARACATUBA;0;243504;HELIA PINHOLI MUNGO PROFESSORA EMEB;Japão;1
MUNICIPAL;ARACATUBA;ARACATUBA;ARACATUBA;0;338989;ANTONIO RODRIGUES MARTINS NETO PROFESSOR EMEB;Japão;1
MUNICIPAL;ARACATUBA;ARACATUBA;ARACATUBA;0;338989;ANTONIO RODRIGUES MARTINS NETO PROFESSOR EMEB;Portugal;1
MUNICIPAL;ARACATUBA;ARACATUBA;ARACATUBA;0;339180;CRISTIANO OLSEN EMEB;Colômbia;1
MUNICIPAL;ARACATUBA;ARACATUBA;ARACATUBA;0;339180;CRISTIANO OLSEN EMEB;Venezuela;1
MUNICIPAL;ARACATUBA;ARACATUBA;ARACATUBA;0;339349;VICTOR RIBEIRO MAZZEI MONSENHOR EMEB;Haiti;1
MUNICIPAL;ARACATUBA;ARACATUBA;ARACATUBA;0;339350;CARMELIA MELLO FONSECA PROFESSORA EMEB;Japão;1
MUNICIPAL;ARACATUBA;VALPARAISO;VALPARAISO;0;65110;DOM PEDRO I EMEI;Japão;1
MUNICIPAL;ARARAQUARA;AMERICO BRASILIENSE;AMERICO BRASILIENSE;0;225897;VIRGILIO GOMES PROF EMEF;Peru;1
MUNICIPAL;ARARAQUARA;AMERICO BRASILIENSE;AMERICO BRASILIENSE;0;247212;LILIANE MAURICIO CENTRO DE EDUCACAO E RECREACAO;Venezuela;2
MUNICIPAL;ARARAQUARA;ARARAQUARA;ARARAQUARA;0;74202;ALVARO WALDEMAR COLINO CER;Bolívia;1
MUNICIPAL;ARARAQUARA;ARARAQUARA;ARARAQUARA;0;74202;ALVARO WALDEMAR COLINO CER;Colômbia;1
MUNICIPAL;ARARAQUARA;ARARAQUARA;ARARAQUARA;0;74317;JACOMINA FILIPPI SAMBIASE CER;Colômbia;1
MUNICIPAL;ARARAQUARA;ARARAQUARA;ARARAQUARA;0;74378;MARIA JOSE PAHIN DA PORCIUNCULA CER;Colômbia;2
MUNICIPAL;ARARAQUARA;ARARAQUARA;ARARAQUARA;0;128880;ANTONIO CUSTODIO DE LIMA CENTRO DE EDUCACAO E RECREACAO;Venezuela;3
MUNICIPAL;ARARAQUARA;ARARAQUARA;ARARAQUARA;0;130631;LUIZ ROBERTO SALINAS FORTES PROFESSOR EMEF;Peru;1
MUNICIPAL;ARARAQUARA;ARARAQUARA;ARARAQUARA;0;224625;RICARDO CARAMURU DE CASTRO MONTEIRO ENGENHEIRO EMEF CAIC;Bolívia;1
MUNICIPAL;ARARAQUARA;ARARAQUARA;ARARAQUARA;0;239823;ALTAMIRA AMORIM MANTESE PROFA EMEF;Venezuela;1
MUNICIPAL;ARARAQUARA;ARARAQUARA;ARARAQUARA;0;239835;OLGA FERREIRA CAMPOS PROFA EMEF;Colômbia;4
MUNICIPAL;ARARAQUARA;ARARAQUARA;ARARAQUARA;0;239835;OLGA FERREIRA CAMPOS PROFA EMEF;Venezuela;3
MUNICIPAL;ARARAQUARA;ARARAQUARA;ARARAQUARA;0;239847;RAFAEL DE MEDINA EMEF;Venezuela;1
MUNICIPAL;ARARAQUARA;ARARAQUARA;ARARAQUARA;0;245914;WALDEMAR SAFFIOTTI PROF EMEF;Peru;2
MUNICIPAL;ARARAQUARA;ARARAQUARA;ARARAQUARA;0;245914;WALDEMAR SAFFIOTTI PROF EMEF;Venezuela;1
MUNICIPAL;ARARAQUARA;ARARAQUARA;ARARAQUARA;0;271676;ZILDA MARTINS PIERRE PROFA CER;Colômbia;1
MUNICIPAL;ARARAQUARA;ARARAQUARA;ARARAQUARA;0;271676;ZILDA MARTINS PIERRE PROFA CER;Venezuela;1
MUNICIPAL;ARARAQUARA;ARARAQUARA;ARARAQUARA;0;395146;RUTH VILLACA CORREIA LEITE CARDOSO PROFA DOUTORA EMEF;Venezuela;4
MUNICIPAL;ARARAQUARA;ARARAQUARA;ARARAQUARA;0;463632;JOSE ROBERTO PADUA DE CAMARGO PROFESSOR EMEF;Colômbia;1
MUNICIPAL;ARARAQUARA;ARARAQUARA;ARARAQUARA;0;463632;JOSE ROBERTO PADUA DE CAMARGO PROFESSOR EMEF;Portugal;1
MUNICIPAL;ARARAQUARA;ARARAQUARA;ARARAQUARA;0;475300;ROSA BROGLIO ZANIN CENTRO DE EDUCACAO E RECREACAO;Venezuela;1
MUNICIPAL;ARARAQUARA;BOA ESPERANCA DO SUL;BOA ESPERANCA DO SUL;0;226919;JOANA MARIA B GUEDES CIMEI;Cuba;1
MUNICIPAL;ARARAQUARA;MATAO;MATAO;0;79133;ADELINO BORDIGNON EM;Japão;1
MUNICIPAL;ARARAQUARA;MATAO;MATAO;0;202290;BENTA MARIA RAGASSI SCUTTI EMEF;Japão;1
MUNICIPAL;ARARAQUARA;MATAO;MATAO;0;348764;CELSO DE BARROS PERCHE PREFEITO EMEF;Japão;1
MUNICIPAL;ARARAQUARA;RINCAO;RINCAO;0;461453;SUELI JOIOSO MARTINS CENTRO MUNICIPAL DE EDUCACAO INFANTIL;Cuba;1
MUNICIPAL;ARARAQUARA;VILA XAVIER;ARARAQUARA;0;61505;COTINHA BARROS DONA CER;Bolívia;1
MUNICIPAL;ARARAQUARA;VILA XAVIER;ARARAQUARA;0;61505;COTINHA BARROS DONA CER;Venezuela;1
MUNICIPAL;ASSIS;ASSIS;ASSIS;0;5787;EMEI PROF? PAULO MATTIOLI;Venezuela;1
MUNICIPAL;ASSIS;ASSIS;ASSIS;0;66333;DARCY RIBEIRO PROF EMEIF;Japão;1
MUNICIPAL;ASSIS;ASSIS;ASSIS;0;88390;JUDITH DE OLIVEIRA GARCEZ PROFA EMEIF;Japão;1
MUNICIPAL;ASSIS;ASSIS;ASSIS;0;97433;MANOEL SIMOES PROF EMEIF;Colômbia;1
MUNICIPAL;ASSIS;ASSIS;ASSIS;0;97433;MANOEL SIMOES PROF EMEIF;Reino Unido da Grã-Bretanha e Irlanda do Norte;2
MUNICIPAL;ASSIS;ASSIS;ASSIS;0;246219;FIRMINO LEANDRO PROF EMEIF;Venezuela;2
MUNICIPAL;ASSIS;ASSIS;ASSIS;0;248848;LUCAS THOMAS MENK EMEIF;Estados Unidos da América;1
MUNICIPAL;ASSIS;LUTECIA;LUTECIA;0;215855;ANTONIO MONTEIRO DA SILVA EMEIF;Paraguai;1
MUNICIPAL;ASSIS;PALMITAL;PALMITAL;0;96842;PAULO MOREIRA EMEI;Estados Unidos da América;1
MUNICIPAL;AVARE;AGUAS DE SANTA BARBARA;AGUAS DE SANTA BARBARA;0;221200;PAULO APARECIDO SILVERIO EMEF;Japão;1
MUNICIPAL;AVARE;AVARE;AVARE;0;65249;MARIA NAZARETH ABS PIMENTEL PROFA EMEB;França;1
MUNICIPAL;AVARE;AVARE;AVARE;0;69760;ALZIRA PAVAO PROFA EMEB;Venezuela;1
MUNICIPAL;AVARE;AVARE;AVARE;0;69796;CLARINDO MACEDO PROF EMEB;Haiti;1
MUNICIPAL;AVARE;CERQUEIRA CESAR;CERQUEIRA CESAR;0;234242;AVELINO PEREIRA PROF EMEIEF;Haiti;2
MUNICIPAL;AVARE;CERQUEIRA CESAR;CERQUEIRA CESAR;0;234254;MARIA JOSE FRANCA NOGUEIRA PROFA EMEIEF;Venezuela;1
MUNICIPAL;BARRETOS;BARRETOS;BARRETOS;0;206261;ANALIA FRANCO EM;China;1
MUNICIPAL;BARRETOS;BARRETOS;BARRETOS;0;206261;ANALIA FRANCO EM;Síria;2
MUNICIPAL;BARRETOS;BARRETOS;BARRETOS;0;206295;CHRISTIANO CARVALHO EM;Bolívia;1
MUNICIPAL;BARRETOS;BARRETOS;BARRETOS;0;206295;CHRISTIANO CARVALHO EM;Colômbia;1
MUNICIPAL;BARRETOS;BARRETOS;BARRETOS;0;206337;LUIZA PARASSU BORGES EM;China;2
MUNICIPAL;BARRETOS;BARRETOS;BARRETOS;0;206349;JOAO FERREIRA LOPES DR EM;Bolívia;1
MUNICIPAL;BARRETOS;BARRETOS;BARRETOS;0;234667;DOROTHOVIO DO NASCIMENTO PROF EM;Venezuela;3
MUNICIPAL;BARRETOS;BARRETOS;BARRETOS;0;234679;GIUSEPPE CARNIMEO PROF EM;Venezuela;5
MUNICIPAL;BARRETOS;BARRETOS;BARRETOS;0;280513;MARIA FERNANDES RODRIGUES CEMEI;Japão;2
MUNICIPAL;BARRETOS;BARRETOS;BARRETOS;0;338126;FAUSTO LEX PROF EM;Venezuela;1
MUNICIPAL;BARRETOS;GUAIRA;GUAIRA;0;276923;FRANCISCO GOMES DE SOUZA EMEF;Síria;1
MUNICIPAL;BARRETOS;GUAIRA;GUAIRA;0;301516;VERA LUCIA VITALI PROFESSORA EMEF;Japão;1
MUNICIPAL;BARRETOS;GUARACI;GUARACI;0;215533;ANTONIO ZUQUIM EMEF;Itália;2
MUNICIPAL;BARRETOS;GUARACI;GUARACI;44;434486;ESPACO AMIGO ESCOLA MUNICIPAL DE PERIODO COMPLEMENTAR;Itália;2
MUNICIPAL;BARRETOS;OLIMPIA;OLIMPIA;0;202460;EUGENIO ZACCARELLI PROF EMEB;Estados Unidos da América;1
MUNICIPAL;BAURU;AGUDOS;AGUDOS;0;64014;CLELIA NAPOLEONE CREMA EMEFEI;Venezuela;1
MUNICIPAL;BAURU;AGUDOS;AGUDOS;0;89148;SILVIA MARIA AMATO TRIGO PROFA EMEFEI;Venezuela;1
MUNICIPAL;BAURU;AGUDOS;AGUDOS;0;223955;SERGIO AUGUSTO MAININI PROFESSOR EMEFEI;Venezuela;1
MUNICIPAL;BAURU;BAURU;BAURU;0;63769;LIONS CLUB EMEI;Colômbia;1
MUNICIPAL;BAURU;BAURU;BAURU;0;63769;LIONS CLUB EMEI;Venezuela;2
MUNICIPAL;BAURU;BAURU;BAURU;0;63794;SANTA MARIA EMEF;Colômbia;1
MUNICIPAL;BAURU;BAURU;BAURU;0;63794;SANTA MARIA EMEF;Japão;2
MUNICIPAL;BAURU;BAURU;BAURU;0;86587;MARIA ROSA CONCEICAO LIMA EMEI;Colômbia;1
MUNICIPAL;BAURU;BAURU;BAURU;0;92046;ANIBAL DIFRANCIA CONEGO EMEF;Japão;1
MUNICIPAL;BAURU;BAURU;BAURU;0;92071;IVAN ENGLER DE ALMEIDA EMEF;Haiti;2
MUNICIPAL;BAURU;BAURU;BAURU;0;92071;IVAN ENGLER DE ALMEIDA EMEF;Japão;1
MUNICIPAL;BAURU;BAURU;BAURU;0;373436;JOSE FRANCISCO JUNIOR  ZE DO SKINAO EMEF;Venezuela;1
MUNICIPAL;BAURU;BAURU;BAURU;0;373448;CLAUDETE DA SILVA VECCHI PROFA EMEF;Japão;2
MUNICIPAL;BAURU;LENCOIS PAULISTA;LENCOIS PAULISTA;0;240837;ESPERANCA DE OLIVEIRA EMEF;Venezuela;3
MUNICIPAL;BAURU;LENCOIS PAULISTA;LENCOIS PAULISTA;0;247650;NELSON BROLLO PROF EMEIF;Venezuela;2
MUNICIPAL;BAURU;LUCIANOPOLIS;LUCIANOPOLIS;0;277514;JURANDIR FERREIRA EMEF;Cuba;1
MUNICIPAL;BAURU;PIRAJUI;PIRAJUI;0;463887;JOAQUIM DE TOLEDO PIZA E ALMEIDA CEL EMEF;Cuba;1
MUNICIPAL;BAURU;PIRATININGA;PIRATININGA;0;436537;JACYRA MOTTA MENDES PROFA EMEF;Japão;1
MUNICIPAL;BIRIGUI;BIRIGUI;BIRIGUI;0;4046;CENTRO DE EDUCACAO INFANTIL MARIA CECILIA DE LIMA JARDIM MARONI;Paraguai;1
MUNICIPAL;BIRIGUI;BIRIGUI;BIRIGUI;0;221983;DIRCE SPINOLA NAJAS PROFA EM;Venezuela;5
MUNICIPAL;BIRIGUI;BIRIGUI;BIRIGUI;0;228655;ANA SOUTO TREVISAN CENTRO DE EDUCACAO INFANTIL  DONA NICA;Haiti;1
MUNICIPAL;BIRIGUI;BIRIGUI;BIRIGUI;0;228679;FATIMA HAMUD NAKAD CEI;Venezuela;1
MUNICIPAL;BIRIGUI;BIRIGUI;BIRIGUI;0;228692;BELLA CLARK SOARES CENTRO DE EDUCACAO INFANTIL;Colômbia;1
MUNICIPAL;BIRIGUI;BIRIGUI;BIRIGUI;0;228692;BELLA CLARK SOARES CENTRO DE EDUCACAO INFANTIL;Venezuela;1
MUNICIPAL;BIRIGUI;BIRIGUI;BIRIGUI;0;228709;DIONISIA MIRAGAIA CARMINE  DONA DIUNA CEI;Colômbia;2
MUNICIPAL;BIRIGUI;BIRIGUI;BIRIGUI;0;228709;DIONISIA MIRAGAIA CARMINE  DONA DIUNA CEI;Venezuela;3
MUNICIPAL;BIRIGUI;BIRIGUI;BIRIGUI;0;228710;ENRIQUETA TERENCE DONA CENTRO DE EDUCACAO INFANTIL;Venezuela;1
MUNICIPAL;BIRIGUI;BIRIGUI;BIRIGUI;0;234904;RUTH PINTAO LOT PROFA EM;Venezuela;1
MUNICIPAL;BIRIGUI;BIRIGUI;BIRIGUI;0;234916;JOSE SEBASTIAO VASQUES CALCADA PROF EM;Haiti;1
MUNICIPAL;BIRIGUI;BIRIGUI;BIRIGUI;0;240060;IZABEL BRANCO PROFA EM;Venezuela;5
MUNICIPAL;BIRIGUI;BIRIGUI;BIRIGUI;0;240072;GENI LEITE DA SILVA PROFA EM;Cuba;1
MUNICIPAL;BIRIGUI;BIRIGUI;BIRIGUI;0;240072;GENI LEITE DA SILVA PROFA EM;Haiti;3
MUNICIPAL;BIRIGUI;BIRIGUI;BIRIGUI;0;240072;GENI LEITE DA SILVA PROFA EM;Portugal;1
MUNICIPAL;BIRIGUI;BIRIGUI;BIRIGUI;0;240072;GENI LEITE DA SILVA PROFA EM;Venezuela;1
MUNICIPAL;BIRIGUI;BIRIGUI;BIRIGUI;0;271561;ADELINA BERNADETTE DOS SANTOS PACITTI PROFA EM;Venezuela;2
MUNICIPAL;BIRIGUI;BIRIGUI;BIRIGUI;0;281669;TERESINHA BOMBONATI PROFA EM;Bolívia;1
MUNICIPAL;BIRIGUI;BIRIGUI;BIRIGUI;0;281669;TERESINHA BOMBONATI PROFA EM;Paraguai;3
MUNICIPAL;BIRIGUI;BIRIGUI;BIRIGUI;0;281669;TERESINHA BOMBONATI PROFA EM;Venezuela;2
MUNICIPAL;BIRIGUI;BIRIGUI;BIRIGUI;0;436550;NAYR BORGES PENTEADO PROFA EM;Portugal;1
MUNICIPAL;BIRIGUI;BIRIGUI;BIRIGUI;0;436550;NAYR BORGES PENTEADO PROFA EM;Venezuela;1
MUNICIPAL;BIRIGUI;LOURDES;LOURDES;0;461994;NAIR BELOTI DE SOUZA CENTRO MUNICIPAL DE EDUCACAO INFANTIL;Canadá;2
MUNICIPAL;BOTUCATU;BOFETE;BOFETE;0;57685;LUCY CORDEIRO DE CAMPOS EMEFEI;Paraguai;1
MUNICIPAL;BOTUCATU;BOTUCATU;BOTUCATU;0;7029;EMEFI ESCOLA DE ENSINO FUNDAMENTAL INTEGRAL DO BAIRRO JARDIM MONTE MOR;Venezuela;1
MUNICIPAL;BOTUCATU;BOTUCATU;BOTUCATU;0;57708;PROFESSOR RUY AMADO PIOZZI CENTRO DE ED INFANTIL;Venezuela;1
MUNICIPAL;BOTUCATU;BOTUCATU;BOTUCATU;0;57745;JOAO MARIA DE ARAUJO JUNIOR DR EMEF;Colômbia;1
MUNICIPAL;BOTUCATU;BOTUCATU;BOTUCATU;0;57745;JOAO MARIA DE ARAUJO JUNIOR DR EMEF;Japão;2
MUNICIPAL;BOTUCATU;BOTUCATU;BOTUCATU;0;57745;JOAO MARIA DE ARAUJO JUNIOR DR EMEF;Venezuela;2
MUNICIPAL;BOTUCATU;BOTUCATU;BOTUCATU;0;202733;HORESTE SPADOTTO CENTRO EDUCACAO INFANTIL;Venezuela;1
MUNICIPAL;BOTUCATU;BOTUCATU;BOTUCATU;0;243929;PROFESSOR LUIZ CARLOS ARANHA PACHECO EMEFEI;Colômbia;2
MUNICIPAL;BOTUCATU;BOTUCATU;BOTUCATU;0;243929;PROFESSOR LUIZ CARLOS ARANHA PACHECO EMEFEI;Costa Rica;1
MUNICIPAL;BOTUCATU;BOTUCATU;BOTUCATU;0;243929;PROFESSOR LUIZ CARLOS ARANHA PACHECO EMEFEI;Guiné-Conacri;1
MUNICIPAL;BOTUCATU;BOTUCATU;BOTUCATU;0;243930;RAFAEL DE MOURA CAMPOS EMEF;Colômbia;1
MUNICIPAL;BOTUCATU;BOTUCATU;BOTUCATU;0;301334;JONAS ALVES DE ARAUJO PROFESSOR EMEF;Colômbia;1
MUNICIPAL;BOTUCATU;BOTUCATU;BOTUCATU;0;301334;JONAS ALVES DE ARAUJO PROFESSOR EMEF;Haiti;8
MUNICIPAL;BOTUCATU;BOTUCATU;BOTUCATU;0;301346;VILA SAO LUCIO ESCOLA MUNICIPAL DE EDUCACAO INFANTIL DA;Colômbia;2
