NOMEDEP;DE;DISTR;MUN;TIPOESC;COD_ESC;NOMESC;DS_PAIS;Nº ALUNOS
MUNICIPAL;CARAPICUIBA;COTIA;COTIA;0;99442;FRANCISCO DE PAULA CARRARO EM;Argentina;1
MUNICIPAL;VOTUPORANGA;AMERICO DE CAMPOS;AMERICO DE CAMPOS;0;277769;FRANCISCO DE VILAR HORTA EMEF;Cuba;1
MUNICIPAL;OURINHOS;OURINHOS;OURINHOS;0;241544;FRANCISCO DIAS NEGRAO PROF EMEF;Argentina;1
MUNICIPAL;ITAPETININGA;ITAPETININGA;ITAPETININGA;0;218960;FRANCISCO FABIANO ALVES PROF EMEIF;Venezuela;1
MUNICIPAL;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;0;219678;FRANCISCO FELIPE CAPUTO PROF EM;Japão;1
MUNICIPAL;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;0;219678;FRANCISCO FELIPE CAPUTO PROF EM;Venezuela;1
MUNICIPAL;BARRETOS;GUAIRA;GUAIRA;0;276923;FRANCISCO GOMES DE SOUZA EMEF;Síria;1
MUNICIPAL;OSASCO;OSASCO;OSASCO;0;217128;FRANCISCO MANUEL LUMBRALES CARNEIRO DR EMEIEF;Bolívia;8
MUNICIPAL;OSASCO;OSASCO;OSASCO;0;217128;FRANCISCO MANUEL LUMBRALES CARNEIRO DR EMEIEF;Haiti;2
MUNICIPAL;CENTRO SUL;IPIRANGA;SAO PAULO;0;53430;FRANCISCO MEIRELLES DESEMBARGADOR EMEF;Cabo Verde;1
MUNICIPAL;CENTRO SUL;IPIRANGA;SAO PAULO;0;53430;FRANCISCO MEIRELLES DESEMBARGADOR EMEF;Venezuela;1
MUNICIPAL;LESTE 1;PONTE RASA;SAO PAULO;0;53636;FRANCISCO MONTALVERNE FREI EMEF;Bolívia;3
MUNICIPAL;BRAGANCA PAULISTA;BRAGANCA PAULISTA;BRAGANCA PAULISTA;0;281141;FRANCISCO MURILO PINTO PROF DR ESCOLA MUNICIPAL;França;1
MUNICIPAL;SAO JOAQUIM DA BARRA;ORLANDIA;ORLANDIA;0;280136;FRANCISCO ORLANDO CORONEL EMEB;Venezuela;1
MUNICIPAL;JUNDIAI;ITATIBA;ITATIBA;0;207366;FRANCISCO RODRIGUES BARBOSA CEL EMEB;China;1
MUNICIPAL;JUNDIAI;ITATIBA;ITATIBA;0;207366;FRANCISCO RODRIGUES BARBOSA CEL EMEB;Venezuela;2
MUNICIPAL;TABOAO DA SERRA;TABOAO DA SERRA;TABOAO DA SERRA;0;91200;FRANJINHA EMEI;Bolívia;1
MUNICIPAL;NORTE 2;VILA MEDEIROS;SAO PAULO;0;54513;FRANKLIN AUGUSTO DE MOURA CAMPOS PROF EMEF;Bolívia;4
MUNICIPAL;CAMPINAS LESTE;JAGUARIUNA;JAGUARIUNA;0;80226;FRANKLIN DE TOLEDO PIZA FILHO DR EM;Bolívia;1
MUNICIPAL;CAMPINAS LESTE;JAGUARIUNA;JAGUARIUNA;0;80226;FRANKLIN DE TOLEDO PIZA FILHO DR EM;Haiti;1
MUNICIPAL;DIADEMA;DIADEMA;DIADEMA;0;437220;FREITAS NOBRE DEPUTADO EM;Colômbia;1
MUNICIPAL;DIADEMA;DIADEMA;DIADEMA;0;437220;FREITAS NOBRE DEPUTADO EM;Venezuela;4
MUNICIPAL;NORTE 1;PIRITUBA;SAO PAULO;0;53727;GABRIEL PRESTES PROFESSOR EMEF;Bolívia;1
MUNICIPAL;NORTE 1;PIRITUBA;SAO PAULO;0;53727;GABRIEL PRESTES PROFESSOR EMEF;Colômbia;1
MUNICIPAL;NORTE 1;PIRITUBA;SAO PAULO;0;53727;GABRIEL PRESTES PROFESSOR EMEF;Haiti;1
MUNICIPAL;CENTRO;CASA VERDE;SAO PAULO;0;53348;GARCIA DAVILA COMANDANTE EMEF;Bolívia;1
MUNICIPAL;OSASCO;OSASCO;OSASCO;0;217136;GASPAR DA MADRE DE DEUS FREI EMEIEF;Bolívia;2
MUNICIPAL;OSASCO;OSASCO;OSASCO;0;217136;GASPAR DA MADRE DE DEUS FREI EMEIEF;Colômbia;1
MUNICIPAL;OSASCO;OSASCO;OSASCO;0;217136;GASPAR DA MADRE DE DEUS FREI EMEIEF;Cuba;1
MUNICIPAL;OSASCO;OSASCO;OSASCO;0;217136;GASPAR DA MADRE DE DEUS FREI EMEIEF;Haiti;1
MUNICIPAL;OSASCO;OSASCO;OSASCO;0;217136;GASPAR DA MADRE DE DEUS FREI EMEIEF;Venezuela;2
MUNICIPAL;ITAPEVI;SANTANA DE PARNAIBA;SANTANA DE PARNAIBA;0;240941;GASPAR DE GODOI COLACO TTE GAL COLEGIO MUNICIPAL;Portugal;1
MUNICIPAL;CAMPINAS OESTE;CAMPINAS OESTE;CAMPINAS;0;205148;GASPARZINHO CEI;Haiti;1
MUNICIPAL;SANTOS;SANTOS;SANTOS;0;234849;GEMMA REBELLO UNIDADE MUNICIPAL DE EDUCACAO;Venezuela;2
MUNICIPAL;CENTRO SUL;VILA PRUDENTE;SAO PAULO;0;54975;GENERAL OSORIO EMEF;Angola;1
MUNICIPAL;ITAPEVA;ITAPEVA;ITAPEVA;0;240624;GENESIO MOURA MUZEL DR PROF EM;Japão;1
MUNICIPAL;BIRIGUI;BIRIGUI;BIRIGUI;0;240072;GENI LEITE DA SILVA PROFA EM;Cuba;1
MUNICIPAL;BIRIGUI;BIRIGUI;BIRIGUI;0;240072;GENI LEITE DA SILVA PROFA EM;Haiti;2
MUNICIPAL;BIRIGUI;BIRIGUI;BIRIGUI;0;240072;GENI LEITE DA SILVA PROFA EM;Portugal;1
MUNICIPAL;BIRIGUI;BIRIGUI;BIRIGUI;0;240072;GENI LEITE DA SILVA PROFA EM;Venezuela;2
MUNICIPAL;SOROCABA;SOROCABA;SOROCABA;0;280948;GENNY KALIL MILEGO PROFA EM;Haiti;2
MUNICIPAL;CAMPINAS OESTE;CAMPINAS OESTE;CAMPINAS;0;205151;GENTE AMIGA CEI;Venezuela;1
MUNICIPAL;PRESIDENTE PRUDENTE;TACIBA;TACIBA;0;214887;GENTILA LUIZA DAMASCENO EMEF;Angola;1
MUNICIPAL;SERTAOZINHO;JARDINOPOLIS;JARDINOPOLIS;0;229155;GENY MARTINS COSTACURTA PROFESSORA EMEF;Venezuela;1
MUNICIPAL;CAMPINAS LESTE;CAMPINAS OESTE;CAMPINAS;0;230650;GENY RODRIGUES PROFA EMEF;Argentina;1
MUNICIPAL;CAMPINAS LESTE;CAMPINAS OESTE;CAMPINAS;0;230650;GENY RODRIGUES PROFA EMEF;Colômbia;1
MUNICIPAL;OURINHOS;OURINHOS;OURINHOS;0;216768;GEORGINA AMARAL SANTOS LOPES EMEF;Colômbia;2
MUNICIPAL;OURINHOS;OURINHOS;OURINHOS;0;216768;GEORGINA AMARAL SANTOS LOPES EMEF;Venezuela;1
MUNICIPAL;MAUA;MAUA;MAUA;0;236627;GEOVANE OLIVEIRA LACERDA COSTA EM;Chile;1
MUNICIPAL;MARILIA;MARILIA;MARILIA;0;241805;GERALDA CESAR VILARDI PROFA EMEF;Portugal;1
MUNICIPAL;MARILIA;MARILIA;MARILIA;0;241805;GERALDA CESAR VILARDI PROFA EMEF;Venezuela;1
MUNICIPAL;RIBEIRAO PRETO;RIBEIRAO PRETO;RIBEIRAO PRETO;0;270040;GERALDA DE SOUZA ESPIN EMEF;Venezuela;1
MUNICIPAL;LIMEIRA;CORDEIROPOLIS;CORDEIROPOLIS;0;282169;GERALDO APPARECIDO ROCHA PROF EMEF;Haiti;2
MUNICIPAL;GUARATINGUETA;ROSEIRA;ROSEIRA;0;271469;GERALDO DE ALMEIDA SAMPAIO PROF PADRE EMEIEF;Japão;1
MUNICIPAL;CARAGUATATUBA;PORTO NOVO;CARAGUATATUBA;0;225988;GERALDO DE LIMA PROF EMEF;Colômbia;1
MUNICIPAL;CARAPICUIBA;COTIA;COTIA;0;280549;GERALDO GONCALVES DOS SANTOS ESCOLA MUNICIPAL;Cuba;1
MUNICIPAL;CARAPICUIBA;COTIA;COTIA;0;280549;GERALDO GONCALVES DOS SANTOS ESCOLA MUNICIPAL;Venezuela;3
MUNICIPAL;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;0;217670;GERALDO HYPOLITO PROFESSOR EMEB;Arábia Saudita;1
MUNICIPAL;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;0;217670;GERALDO HYPOLITO PROFESSOR EMEB;Egipto;1
MUNICIPAL;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;0;217670;GERALDO HYPOLITO PROFESSOR EMEB;Estados Unidos da América;1
MUNICIPAL;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;0;217670;GERALDO HYPOLITO PROFESSOR EMEB;Líbano;2
MUNICIPAL;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;0;217670;GERALDO HYPOLITO PROFESSOR EMEB;Rússia;1
MUNICIPAL;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;0;217670;GERALDO HYPOLITO PROFESSOR EMEB;Síria;5
MUNICIPAL;GUARATINGUETA;POTIM;POTIM;0;281864;GERALDO JOSE RODRIGUES ALCKMIN EMEF;Japão;1
MUNICIPAL;JUNDIAI;JUNDIAI;JUNDIAI;0;270118;GERALDO PINTO DUARTE PAES EMEB;Estados Unidos da América;1
MUNICIPAL;JUNDIAI;JUNDIAI;JUNDIAI;0;270118;GERALDO PINTO DUARTE PAES EMEB;Japão;1
MUNICIPAL;JUNDIAI;JUNDIAI;JUNDIAI;0;270118;GERALDO PINTO DUARTE PAES EMEB;Venezuela;2
MUNICIPAL;NORTE 1;BRASILANDIA;SAO PAULO;0;98401;GERALDO SESSO JUNIOR EMEF;Paraguai;1
MUNICIPAL;NORTE 1;BRASILANDIA;SAO PAULO;0;98401;GERALDO SESSO JUNIOR EMEF;Venezuela;1
MUNICIPAL;CAPIVARI;ELIAS FAUSTO;ELIAS FAUSTO;0;245963;GERARDO MARIO TORNATORE ESCOLA MUNICIPAL;Japão;1
MUNICIPAL;SANTO ANASTACIO;PRESIDENTE EPITACIO;PRESIDENTE EPITACIO;54;94006;GERSON CONSTANTE DE OLIVEIRA PROF EMEJA;Paraguai;1
MUNICIPAL;OSASCO;OSASCO;OSASCO;0;76867;GERTRUDES ROSSI CEMEI;Bolívia;1
MUNICIPAL;AMERICANA;SANTA BARBARA D'OESTE;SANTA BARBARA D'OESTE;0;245938;GESSI TEREZINHA BUSCHINELLI CARNEIRO PROFESSORA EMEFEI;Venezuela;2
MUNICIPAL;SOROCABA;SOROCABA;SOROCABA;0;58427;GETULIO VARGAS DR EM;Angola;1
MUNICIPAL;SOROCABA;SOROCABA;SOROCABA;0;58427;GETULIO VARGAS DR EM;Itália;1
MUNICIPAL;ADAMANTINA;OSVALDO CRUZ;OSVALDO CRUZ;0;272632;GETULIO VARGAS DR EMEF;Bolívia;1
MUNICIPAL;ADAMANTINA;OSVALDO CRUZ;OSVALDO CRUZ;0;272632;GETULIO VARGAS DR EMEF;Dominicana, República;1
MUNICIPAL;GUARULHOS SUL;GUARULHOS SUL;GUARULHOS;0;442525;GIANFRANCESCO GUARNIERI ESCOLA DA PREFEITURA DE GUARULHOS;Bolívia;4
MUNICIPAL;ITAPEVI;ITAPEVI;ITAPEVI;0;216458;GILBERTO DE PINHO MAESTRO CEMEB;Haiti;1
MUNICIPAL;ITAPEVI;BARUERI;BARUERI;0;244764;GILBERTO FLORENCIO PROF EMEF;Haiti;3
MUNICIPAL;ITAPEVI;BARUERI;BARUERI;0;244764;GILBERTO FLORENCIO PROF EMEF;Venezuela;1
MUNICIPAL;BRAGANCA PAULISTA;ATIBAIA;ATIBAIA;0;105727;GILBERTO SANT ANNA  EM;Paraguai;1
MUNICIPAL;CARAGUATATUBA;SAO SEBASTIAO;SAO SEBASTIAO;0;78104;GILMAR FURTADO DE OLIVEIRA ALEGRIA DAS CRIANCAS EMEI;Japão;1
MUNICIPAL;GUARULHOS NORTE;GUARULHOS SUL;GUARULHOS;0;211886;GILMAR LOPES VEREADOR ESCOLA DA PREFEITURA DE GUARULHOS;Bolívia;3
MUNICIPAL;LESTE 5;CARRAO;SAO PAULO;0;400063;GILMAR TACCOLA PROF EMEF;Bolívia;1
MUNICIPAL;GUARULHOS NORTE;GUARULHOS SUL;GUARULHOS;0;211904;GIOVANI ANGELINI ESCOLA DA PREFEITURA DE GUARULHOS;Bolívia;10
MUNICIPAL;GUARULHOS NORTE;GUARULHOS SUL;GUARULHOS;0;211904;GIOVANI ANGELINI ESCOLA DA PREFEITURA DE GUARULHOS;Portugal;1
MUNICIPAL;PRESIDENTE PRUDENTE;PRESIDENTE PRUDENTE;PRESIDENTE PRUDENTE;0;222148;GISELE DALEFI ESCOLA MUNICIPAL;Colômbia;2
MUNICIPAL;GUARULHOS SUL;GUARULHOS SUL;GUARULHOS;0;6053;GISELI LAZARINI DA SILVA PORTELA ESCOLA DA PREFEITURA DE GUARULHOS;Paraguai;2
MUNICIPAL;GUARULHOS SUL;GUARULHOS SUL;GUARULHOS;0;6053;GISELI LAZARINI DA SILVA PORTELA ESCOLA DA PREFEITURA DE GUARULHOS;Venezuela;2
MUNICIPAL;OSASCO;OSASCO;OSASCO;0;284142;GIUSEPPA BERSANI MICHELIN CRECHE;Venezuela;1
MUNICIPAL;BARRETOS;BARRETOS;BARRETOS;0;234679;GIUSEPPE CARNIMEO PROF EM;Venezuela;3
MUNICIPAL;LESTE 4;SAPOPEMBA;SAO PAULO;0;280422;GIUSEPPE TAVOLARO PROF EMEF;Angola;1
MUNICIPAL;LESTE 4;SAPOPEMBA;SAO PAULO;0;280422;GIUSEPPE TAVOLARO PROF EMEF;Venezuela;1
MUNICIPAL;SANTOS;GUARUJA;GUARUJA;0;55906;GLADSTON JAFET DOUTOR EMPGES;Portugal;1
MUNICIPAL;VOTORANTIM;PIEDADE;PIEDADE;0;274586;GLAUCA RAMALHO DE CAMARGO ARANHA PROFESSORA EMEIEF;Bolívia;1
MUNICIPAL;VOTORANTIM;PIEDADE;PIEDADE;0;274586;GLAUCA RAMALHO DE CAMARGO ARANHA PROFESSORA EMEIEF;Japão;1
MUNICIPAL;ITAPEVA;ITAPEVA;ITAPEVA;0;272176;GLAUCIA DE MELO SANTOS PONTES PROFA CRECHE;Venezuela;1
MUNICIPAL;JUNDIAI;JUNDIAI;JUNDIAI;0;207172;GLORIA DA SILVA ROCHA GENOVESE PROFA EMEB;Cuba;1
MUNICIPAL;JUNDIAI;JUNDIAI;JUNDIAI;0;207172;GLORIA DA SILVA ROCHA GENOVESE PROFA EMEB;Haiti;2
MUNICIPAL;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;0;217682;GOFREDO TEIXEIRA DA SILVA EMEB;Venezuela;1
MUNICIPAL;GUARULHOS SUL;GUARULHOS SUL;GUARULHOS;0;434693;GONZAGUINHA ESCOLA DA PREFEITURA DE GUARULHOS;Paraguai;3
MUNICIPAL;SANTOS;SANTOS;SANTOS;0;76843;GOTA DE LEITE UNIDIDADE MUNICIPAL DE EDUCACAO;Bolívia;1
MUNICIPAL;LESTE 1;CANGAIBA;SAO PAULO;0;51640;GOULART ENGENHEIRO EMEI;Angola;1
MUNICIPAL;CAIEIRAS;FRANCISCO MORATO;FRANCISCO MORATO;0;98152;GRACILIANO RAMOS ESCOLA MUNICIPAL;Colômbia;1
MUNICIPAL;GUARULHOS SUL;GUARULHOS SUL;GUARULHOS;0;89230;GRACIRA MARCHESI TRAMA PROFA ESCOLA DA PREFEITURA GUARULHOS;Venezuela;2
MUNICIPAL;AMERICANA;AMERICANA;AMERICANA;0;278622;GRAUNA CASA DA CRIANCA;Bolívia;2
MUNICIPAL;AMERICANA;AMERICANA;AMERICANA;0;278622;GRAUNA CASA DA CRIANCA;Venezuela;1
MUNICIPAL;LESTE 4;SAPOPEMBA;SAO PAULO;0;90612;GREGORIO WESTRUPP PADRE EMEF;Venezuela;2
MUNICIPAL;CAIEIRAS;MAIRIPORA;MAIRIPORA;0;272875;GUIDO PISANESCHI EM;Bolívia;2
MUNICIPAL;LESTE 1;CANGAIBA;SAO PAULO;0;55128;GUILHERME DE ALMEIDA EMEF;Angola;1
MUNICIPAL;LESTE 1;CANGAIBA;SAO PAULO;0;55128;GUILHERME DE ALMEIDA EMEF;Argentina;1
MUNICIPAL;LESTE 1;CANGAIBA;SAO PAULO;0;55128;GUILHERME DE ALMEIDA EMEF;Bolívia;5
MUNICIPAL;LESTE 1;CANGAIBA;SAO PAULO;0;55128;GUILHERME DE ALMEIDA EMEF;Paraguai;1
MUNICIPAL;ITAQUAQUECETUBA;ITAQUAQUECETUBA;ITAQUAQUECETUBA;0;528336;GUILHERME DONIZETE DA SILVA DOS SANTOS ESCOLA MUNICIPAL;Bolívia;2
MUNICIPAL;GUARATINGUETA;GUARATINGUETA;GUARATINGUETA;0;448667;GUILHERME EUGENIO FILIPPO FERNANDES DR EMEFI;Bolívia;1
MUNICIPAL;CAIEIRAS;JORDANESIA;CAJAMAR;0;218169;GUILHERMINA DO COUTO OLIVEIRA EMEB;Bolívia;1
MUNICIPAL;CAIEIRAS;JORDANESIA;CAJAMAR;0;218169;GUILHERMINA DO COUTO OLIVEIRA EMEB;Espanha;1
MUNICIPAL;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA;0;275864;GUILHERMINA RODRIGUES DE MORAES EM;Benin;2
MUNICIPAL;CARAGUATATUBA;SAO SEBASTIAO;SAO SEBASTIAO;0;57204;GUIOMAR APARECIDA DA CONCEICAO DE SOUZA PROFA EM;África do Sul;1
MUNICIPAL;CARAGUATATUBA;SAO SEBASTIAO;SAO SEBASTIAO;0;57204;GUIOMAR APARECIDA DA CONCEICAO DE SOUZA PROFA EM;Japão;1
MUNICIPAL;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;0;219642;GUIOMAR MAIA PROFA EM;Colômbia;2
MUNICIPAL;ASSIS;ASSIS;ASSIS;0;66345;GUIOMAR NAMO DE MELLO PROFA EMEIF;Venezuela;1
MUNICIPAL;CARAPICUIBA;CARAPICUIBA;CARAPICUIBA;0;241957;GUSTAVO CORREA EMEI;Bolívia;1
MUNICIPAL;CARAPICUIBA;CARAPICUIBA;CARAPICUIBA;0;241957;GUSTAVO CORREA EMEI;Guiana Francesa;1
MUNICIPAL;CARAPICUIBA;CARAPICUIBA;CARAPICUIBA;0;241957;GUSTAVO CORREA EMEI;Haiti;1
MUNICIPAL;JAU;BARRA BONITA;BARRA BONITA;0;274331;GUTENBERG DE CAMPOS REVERENDO PROF EMEF;Colômbia;1
MUNICIPAL;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;0;219685;HALIM ATIQUE PROF DR EM;Venezuela;1
MUNICIPAL;LIMEIRA;RIO CLARO;RIO CLARO;0;267314;HAMILTON PRADO DEPUTADO FEDERAL ESCOLA MUNICIPAL;Haiti;1
MUNICIPAL;LESTE 1;ITAQUERA;SAO PAULO;0;55311;HAROLDO VELOSO BRIGADEIRO EMEF;Angola;2
MUNICIPAL;LESTE 1;ITAQUERA;SAO PAULO;0;55311;HAROLDO VELOSO BRIGADEIRO EMEF;Haiti;1
MUNICIPAL;SAO VICENTE;ITANHAEM;ITANHAEM;0;283010;HARRY FORSSELL ESCOLA MUNICIPAL;Japão;1
MUNICIPAL;CAMPINAS OESTE;CAMPINAS OESTE;CAMPINAS;0;205163;HAYDEE MARIA PUPO NOVAES CEI;Líbano;1
MUNICIPAL;PIRACICABA;PIRACICABA;PIRACICABA;0;90840;HEITOR POMPERMAYER PROF ESCOLA MUNICIPAL;Colômbia;1
MUNICIPAL;PIRACICABA;PIRACICABA;PIRACICABA;0;90840;HEITOR POMPERMAYER PROF ESCOLA MUNICIPAL;Líbia;1
MUNICIPAL;DIADEMA;DIADEMA;DIADEMA;0;85698;HEITOR VILLALOBOS EMEB;Argentina;1
MUNICIPAL;MAUA;MAUA;MAUA;0;249154;HELDER PESSOA CAMARA DOM ESCOLA MUNICIPAL;Venezuela;1
MUNICIPAL;GUARULHOS SUL;GUARULHOS SUL;GUARULHOS;0;110309;HELENA ANTIPOFF ESCOLA DA PREFEITURA DE GUARULHOS;Bolívia;1
MUNICIPAL;ARARAQUARA;SAO LOURENCO DO TURVO;MATAO;0;278671;HELENA BORSETTI PROFA EMEF;Japão;1
MUNICIPAL;VOTUPORANGA;VOTUPORANGA;VOTUPORANGA;0;72163;HELENA BUZATO RIGO PROFESSORA CEMEI;Venezuela;1
MUNICIPAL;SAO CARLOS;VILA NERY;SAO CARLOS;0;63526;HELENA DORNFELD CEMEI;Haiti;1
MUNICIPAL;SUMARE;HORTOLANDIA;HORTOLANDIA;0;245690;HELENA FUTAVA TAKAHASHI PROFESSORA EMEF;Venezuela;1
MUNICIPAL;CENTRO;VILA GUILHERME;SAO PAULO;0;54616;HELENA LOMBARDI BRAGA PROFESSORA EMEF;Bolívia;14
MUNICIPAL;CENTRO;VILA GUILHERME;SAO PAULO;0;54616;HELENA LOMBARDI BRAGA PROFESSORA EMEF;Paraguai;2
MUNICIPAL;JUNDIAI;JUNDIAI;JUNDIAI;0;90219;HELENA MEIRELLES MAIA TORRES PROFA EMEB;Estados Unidos da América;1
MUNICIPAL;JUNDIAI;JUNDIAI;JUNDIAI;0;90219;HELENA MEIRELLES MAIA TORRES PROFA EMEB;Palestina;1
MUNICIPAL;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;0;93919;HELENA ZANFELICI DA SILVA EMEB;África do Sul;2
MUNICIPAL;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;0;263904;HELIO AUGUSTO DE SOUZA CENTRO EDUC PROFISSIONAL CEPHAS;Portugal;1
MUNICIPAL;BRAGANCA PAULISTA;BOM JESUS DOS PERDOES;BOM JESUS DOS PERDOES;0;244173;HELIO DAMANTE PROF EM;Haiti;1
MUNICIPAL;ITAPEVA;ITAPEVA;ITAPEVA;0;221661;HELIO DE MORAIS PROF EM;Venezuela;3
MUNICIPAL;ANDRADINA;MIRANDOPOLIS;MIRANDOPOLIS;0;216707;HELIO FARIA PROFESSOR EMEF;Japão;2
MUNICIPAL;SOROCABA;SOROCABA;SOROCABA;0;220085;HELIO ROSA BALDY DR EM;Haiti;1
MUNICIPAL;SOROCABA;SOROCABA;SOROCABA;0;220085;HELIO ROSA BALDY DR EM;Venezuela;1
MUNICIPAL;LESTE 2;ITAIM PAULISTA;SAO PAULO;0;233894;HELIO TAVARES DR EMEF;Bolívia;1
MUNICIPAL;LESTE 2;ITAIM PAULISTA;SAO PAULO;0;233894;HELIO TAVARES DR EMEF;Venezuela;1
MUNICIPAL;SUZANO;FERRAZ DE VASCONCELOS;FERRAZ DE VASCONCELOS;0;375147;HELMUTH HANS HERMANN LOUIS BAXMANN PREFEITO EMEB;Bolívia;4
MUNICIPAL;SUZANO;FERRAZ DE VASCONCELOS;FERRAZ DE VASCONCELOS;0;375147;HELMUTH HANS HERMANN LOUIS BAXMANN PREFEITO EMEB;Haiti;1
MUNICIPAL;SUZANO;FERRAZ DE VASCONCELOS;FERRAZ DE VASCONCELOS;0;375147;HELMUTH HANS HERMANN LOUIS BAXMANN PREFEITO EMEB;Nigéria;3
MUNICIPAL;SUZANO;FERRAZ DE VASCONCELOS;FERRAZ DE VASCONCELOS;0;375147;HELMUTH HANS HERMANN LOUIS BAXMANN PREFEITO EMEB;Venezuela;2
MUNICIPAL;ITAPEVI;JANDIRA;JANDIRA;0;214772;HENEYDE STORNI RIBEIRO EMEB;Chile;1
MUNICIPAL;CARAGUATATUBA;SAO SEBASTIAO;SAO SEBASTIAO;0;277393;HENRIQUE BOTELHO EM;Guatemala;1
MUNICIPAL;CAIEIRAS;CAIEIRAS;CAIEIRAS;0;225794;HENRIQUE DEGASPERI EMEMI;Cuba;1
MUNICIPAL;NORTE 1;SAO DOMINGOS;SAO PAULO;0;55505;HENRIQUE GEISEL GENERAL EMEF;Venezuela;1
MUNICIPAL;LESTE 4;SAPOPEMBA;SAO PAULO;0;55451;HENRIQUE MELEGA PROF EMEF;Argentina;1
MUNICIPAL;LESTE 4;SAPOPEMBA;SAO PAULO;0;55451;HENRIQUE MELEGA PROF EMEF;Bolívia;1
MUNICIPAL;LESTE 4;SAPOPEMBA;SAO PAULO;0;55451;HENRIQUE MELEGA PROF EMEF;Venezuela;2
MUNICIPAL;LESTE 1;CANGAIBA;SAO PAULO;0;55165;HENRIQUE PEGADO PROF EMEF;Bolívia;1
MUNICIPAL;GUARULHOS SUL;GUARULHOS SUL;GUARULHOS;0;200116;HERALDO EVANS ESCOLA DA PREFEITURA DE GUARULHOS;Venezuela;2
MUNICIPAL;GUARULHOS SUL;GUARULHOS SUL;GUARULHOS;0;233018;HERBERT DE SOUZA  BETINHO ESCOLA DA PREFEITURA DE GUARULHOS;Argentina;1
MUNICIPAL;GUARULHOS SUL;GUARULHOS SUL;GUARULHOS;0;233018;HERBERT DE SOUZA  BETINHO ESCOLA DA PREFEITURA DE GUARULHOS;Bolívia;8
MUNICIPAL;GUARULHOS SUL;GUARULHOS SUL;GUARULHOS;0;233018;HERBERT DE SOUZA  BETINHO ESCOLA DA PREFEITURA DE GUARULHOS;Haiti;1
MUNICIPAL;GUARULHOS SUL;GUARULHOS SUL;GUARULHOS;0;233018;HERBERT DE SOUZA  BETINHO ESCOLA DA PREFEITURA DE GUARULHOS;Paraguai;12
MUNICIPAL;GUARULHOS SUL;GUARULHOS SUL;GUARULHOS;0;233018;HERBERT DE SOUZA  BETINHO ESCOLA DA PREFEITURA DE GUARULHOS;Peru;1
MUNICIPAL;DIADEMA;DIADEMA;DIADEMA;0;83045;HERCILIA ALVES DA SILVA RIBEIRO PROFESSORA EMEB;Venezuela;3
MUNICIPAL;PIRASSUNUNGA;ARARAS;ARARAS;0;281244;HERCILIO BERTOLINI PADRE EMEF;Colômbia;2
MUNICIPAL;JACAREI;ARUJA;ARUJA;0;390884;HERMINIA ARAKI PROFESSORA EM;Venezuela;3
MUNICIPAL;OSASCO;OSASCO;OSASCO;0;283964;HERMINIA LOPES CRECHE;Venezuela;1
MUNICIPAL;CAMPINAS LESTE;CAMPINAS LESTE;CAMPINAS;0;80639;HERMINIA RICCI PROFA CEI;Venezuela;2
MUNICIPAL;ITARARE;ITAPORANGA;ITAPORANGA;0;495980;HERNANI CAMARGO PREFEITO CRECHE ESCOLA;Cuba;2
MUNICIPAL;CAMPINAS OESTE;CAMPINAS OESTE;CAMPINAS;0;59365;HILARIO PEREIRA MAGRO JUNIOR PROFESSOR CEI;Argentina;1
MUNICIPAL;OSASCO;OSASCO;OSASCO;0;284117;HILDA ALVES DOS SANTOS MARIM CRECHE;Síria;1
MUNICIPAL;SANTO ANASTACIO;EMILIANOPOLIS;EMILIANOPOLIS;0;240254;HILDA FIORESE DORNELAS PROFA EMEF;Japão;1
MUNICIPAL;CAMPINAS LESTE;CAMPINAS OESTE;CAMPINAS;0;83872;HILTON FEDERICI CEI;Haiti;1
MUNICIPAL;CAMPINAS LESTE;CAMPINAS OESTE;CAMPINAS;0;83872;HILTON FEDERICI CEI;Venezuela;1
